_id,userId,correct.answers,ms,timestamp,response_ms,symbol,trial
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1451,square,19
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1507,window,20
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2712,hamburger,21
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1611,circle,22
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1894,square,23
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2500,circle,24
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2016,window,25
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1835,plus,26
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1487,triangle,27
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,3292,star,28
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2143,window,29
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2319,triangle,30
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2168,plus,31
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2368,hamburger,32
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1810,triangle,33
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2128,circle,34
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2005,mult,35
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1500,hamburger,36
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1692,plus,37
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1424,hamburger,38
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1486,circle,39
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1523,square,40
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1350,triangle,41
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2320,hamburger,42
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,2183,star,43
95YQwptFb6bcqNLEY,rbRi3wxxtT43aXeWc,45,1,2017-06-01 16:21:58.434,1949,plus,44
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1923,plus,1
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1829,square,2
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1815,triangle,3
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1389,mult,4
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1372,triangle,5
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,2509,plus,6
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1826,hamburger,7
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,2142,inf,8
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,2076,mult,9
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1611,star,10
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1986,hamburger,11
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1629,circle,12
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1774,plus,13
ceuTgePLwArXNPL7E,sJ9hRX2KdkmtQNNmd,54,1,2017-06-01 16:29:29.439,1378,square,14
